trip_id,pickup_location,drop_location,trip_status,vehicle_type,driver_rating,promo_code_used,wait_time_before_pickup,distance_travelled,fare_amount,passenger_rating,total_passenger,payment_method,duration_time,date,customer_id,passenger_type
TRIP100742,Banani,Gulshan,Completed,Microbus,3.2,No,6,6.2,187.38,4.1,4,Card,26,2024-05-29,CUST1245,Repeated
TRIP100743,Farmgate,Mirpur,Completed,CNG,3.9,No,6,12.82,954.31,3.2,1,Card,23,2024-06-12,CUST1624,Repeated
TRIP100744,Farmgate,Farmgate,Completed,CNG,3.9,Yes,5,12.53,388.59,4.6,1,Cash,74,2024-05-20,CUST1481,New
TRIP100745,Gulshan,Mirpur,Completed,Car,3.9,No,4,18.73,190.04,5.0,3,Card,53,2024-01-29,CUST1420,New
TRIP100746,Farmgate,Mohammadpur,Completed,Microbus,3.0,Yes,8,3.3,631.78,3.5,1,Mobile Payment,12,2024-03-28,CUST1513,Repeated
TRIP100747,Bashundhara,Motijheel,No-show,CNG,4.8,No,2,13.25,407.33,3.3,1,Mobile Payment,81,2024-06-28,CUST1522,New
TRIP100748,Farmgate,Mirpur,Completed,Microbus,3.8,No,11,4.52,511.04,4.1,2,Card,41,2024-01-05,CUST1514,New
TRIP100749,Uttara,Motijheel,Completed,CNG,3.6,Yes,18,6.98,69.28,4.9,1,Mobile Payment,6,2024-01-22,CUST1053,Repeated
TRIP100750,Bashundhara,Mohammadpur,Cancelled,Bike,3.5,No,1,4.95,158.1,3.0,1,Mobile Payment,83,2024-06-02,CUST1559,Repeated
TRIP100751,Mohammadpur,Mirpur,Completed,Microbus,3.5,No,8,2.62,846.72,3.2,1,Mobile Payment,8,2024-01-31,CUST1370,Repeated
TRIP100752,Banani,Motijheel,Completed,Bike,4.8,No,4,16.59,760.29,4.2,2,Cash,32,2024-03-01,CUST1041,Repeated
TRIP100753,Mohammadpur,Dhanmondi,Completed,Bike,4.4,Yes,16,2.04,860.88,4.3,2,Mobile Payment,36,2024-02-25,CUST1375,Repeated
TRIP100754,Gulshan,Farmgate,Completed,Microbus,4.1,No,16,8.48,632.48,4.1,3,Cash,54,2024-06-02,CUST1371,Repeated
TRIP100755,Banani,Dhanmondi,Completed,CNG,3.2,No,9,23.97,798.22,4.7,1,Mobile Payment,61,2024-06-01,CUST1030,New
TRIP100756,Farmgate,Motijheel,Completed,Microbus,4.6,No,1,9.71,664.05,3.4,1,Mobile Payment,69,2024-06-24,CUST1287,Repeated
TRIP100757,Farmgate,Dhanmondi,Cancelled,Bike,4.3,Yes,18,15.52,535.47,4.4,1,Cash,23,2024-03-27,CUST1278,Repeated
TRIP100758,Motijheel,Bashundhara,Completed,Microbus,4.0,No,2,14.6,993.4,4.7,3,Mobile Payment,60,2024-02-22,CUST1321,New
TRIP100759,Dhanmondi,Dhanmondi,Cancelled,CNG,3.1,Yes,6,5.09,636.42,3.9,2,Cash,17,2024-01-23,CUST1086,Repeated
TRIP100760,Banani,Dhanmondi,Completed,CNG,4.1,Yes,13,24.15,670.73,4.4,1,Cash,13,2024-06-02,CUST1508,Repeated
TRIP100761,Gulshan,Farmgate,Completed,Car,3.0,No,13,16.43,194.27,3.4,1,Cash,64,2024-04-05,CUST1612,Repeated
TRIP100762,Mirpur,Banani,Completed,CNG,4.3,Yes,17,18.64,377.72,4.9,2,Card,24,2024-02-13,CUST1604,Repeated
TRIP100763,Motijheel,Gulshan,Completed,CNG,3.2,No,11,6.11,409.83,4.1,2,Cash,64,2024-01-14,CUST1111,New
TRIP100764,Dhanmondi,Mirpur,Completed,Microbus,4.4,No,12,24.62,835.58,3.2,1,Mobile Payment,17,2024-06-25,CUST1229,Repeated
TRIP100765,Uttara,Farmgate,Completed,Bike,3.5,No,3,6.64,350.64,4.7,3,Mobile Payment,63,2024-05-11,CUST1405,New
TRIP100766,Mirpur,Farmgate,Completed,CNG,4.9,No,5,10.33,657.62,4.8,1,Card,65,2024-06-15,CUST1333,Repeated
TRIP100767,Farmgate,Motijheel,Completed,Bike,3.8,No,2,13.35,888.54,3.8,2,Mobile Payment,56,2024-01-30,CUST1660,Repeated
TRIP100768,Dhanmondi,Mohammadpur,Completed,Bike,4.1,Yes,6,24.66,294.15,3.1,1,Card,29,2024-02-28,CUST1411,Repeated
TRIP100769,Uttara,Dhanmondi,Completed,Bike,4.1,Yes,6,5.49,199.21,3.2,1,Cash,49,2024-03-03,CUST1453,Repeated
TRIP100770,Motijheel,Gulshan,Completed,Car,4.8,No,5,14.67,774.16,3.6,1,Card,51,2024-04-20,CUST1218,Repeated
TRIP100771,Dhanmondi,Uttara,Completed,CNG,3.8,No,7,24.9,250.06,4.0,1,Card,82,2024-05-07,CUST1369,New
TRIP100772,Bashundhara,Mirpur,Completed,Bike,4.3,Yes,2,9.48,680.42,3.4,2,Mobile Payment,68,2024-05-18,CUST1613,Repeated
TRIP100773,Motijheel,Banani,Completed,Microbus,4.8,No,18,7.21,373.1,5.0,4,Mobile Payment,5,2024-01-08,CUST1250,Repeated
TRIP100774,Bashundhara,Uttara,Completed,Car,4.4,No,19,11.94,93.57,4.2,1,Cash,42,2024-03-22,CUST1411,Repeated
TRIP100775,Banani,Farmgate,Completed,Car,4.5,No,18,3.01,413.66,3.1,2,Cash,57,2024-01-06,CUST1142,Repeated
TRIP100776,Mirpur,Uttara,Completed,CNG,3.5,No,11,22.0,523.85,4.5,1,Cash,52,2024-04-28,CUST1181,Repeated
TRIP100777,Motijheel,Uttara,Completed,Bike,4.3,No,3,11.72,710.93,4.5,4,Card,66,2024-06-29,CUST1616,Repeated
TRIP100778,Mirpur,Mohammadpur,Cancelled,Bike,3.5,No,9,14.5,119.84,3.3,2,Mobile Payment,28,2024-01-25,CUST1468,Repeated
TRIP100779,Motijheel,Banani,Completed,CNG,4.7,No,10,7.75,489.98,4.7,1,Mobile Payment,23,2024-03-11,CUST1486,New
TRIP100780,Bashundhara,Dhanmondi,Completed,CNG,4.0,No,2,10.87,475.83,4.9,2,Mobile Payment,11,2024-06-13,CUST1006,Repeated
TRIP100781,Dhanmondi,Gulshan,Completed,Bike,3.4,No,3,12.23,516.92,3.6,2,Mobile Payment,13,2024-04-29,CUST1358,Repeated
TRIP100782,Motijheel,Mirpur,Completed,Microbus,4.9,No,8,17.85,499.46,3.3,3,Mobile Payment,61,2024-06-16,CUST1017,Repeated
TRIP100783,Banani,Mirpur,Cancelled,Car,3.8,No,17,11.09,772.34,4.9,1,Cash,16,2024-03-09,CUST1413,New
TRIP100784,Dhanmondi,Mirpur,Cancelled,Bike,4.3,Yes,3,19.52,438.88,3.1,3,Mobile Payment,53,2024-01-19,CUST1298,Repeated
TRIP100785,Mohammadpur,Uttara,Completed,Microbus,4.8,No,14,14.73,153.54,4.3,1,Cash,7,2024-03-09,CUST1438,Repeated
TRIP100786,Uttara,Motijheel,Completed,Bike,4.9,No,13,13.06,774.68,3.9,4,Mobile Payment,58,2024-04-24,CUST1055,Repeated
TRIP100787,Dhanmondi,Banani,Cancelled,Microbus,3.7,Yes,14,6.64,869.71,4.2,1,Mobile Payment,71,2024-02-11,CUST1539,New
TRIP100788,Banani,Dhanmondi,Completed,Car,5.0,Yes,8,16.78,728.51,3.7,1,Mobile Payment,35,2024-03-13,CUST1168,Repeated
TRIP100789,Banani,Motijheel,Completed,CNG,3.8,Yes,1,1.49,146.54,4.0,2,Mobile Payment,22,2024-06-03,CUST1133,Repeated
TRIP100790,Mirpur,Bashundhara,Cancelled,Bike,3.8,No,5,4.42,541.71,4.7,1,Card,38,2024-03-08,CUST1682,Repeated
TRIP100791,Dhanmondi,Dhanmondi,Cancelled,Microbus,3.6,No,18,5.59,818.49,3.1,1,Cash,44,2024-04-25,CUST1292,Repeated
TRIP100792,Mirpur,Banani,Completed,Bike,4.5,No,7,19.84,316.05,3.3,1,Cash,66,2024-05-24,CUST1598,Repeated
TRIP100793,Bashundhara,Dhanmondi,Completed,Bike,4.6,No,14,20.58,383.65,4.8,3,Cash,61,2024-01-02,CUST1323,Repeated
TRIP100794,Motijheel,Motijheel,Completed,CNG,4.4,No,17,15.54,379.52,4.3,1,Mobile Payment,28,2024-02-09,CUST1561,Repeated
TRIP100795,Mohammadpur,Uttara,No-show,Car,3.6,No,14,2.58,567.1,4.1,1,Card,57,2024-03-17,CUST1184,Repeated
TRIP100796,Motijheel,Motijheel,Cancelled,CNG,4.8,No,10,19.27,254.28,5.0,2,Card,84,2024-05-19,CUST1536,Repeated
TRIP100797,Uttara,Uttara,Completed,Microbus,3.3,No,1,5.55,357.1,3.8,2,Card,43,2024-04-15,CUST1210,Repeated
TRIP100798,Bashundhara,Farmgate,Completed,Bike,4.5,Yes,8,12.34,469.18,5.0,2,Mobile Payment,59,2024-02-12,CUST1277,Repeated
TRIP100799,Mohammadpur,Gulshan,No-show,Microbus,4.4,Yes,1,18.11,566.27,4.6,4,Card,87,2024-01-10,CUST1245,Repeated
TRIP100800,Banani,Bashundhara,Completed,Bike,3.4,No,10,22.01,858.5,4.5,1,Cash,56,2024-05-25,CUST1602,Repeated
TRIP100801,Gulshan,Uttara,Completed,CNG,4.4,Yes,2,5.5,366.14,4.0,2,Cash,8,2024-05-31,CUST1549,Repeated
TRIP100802,Banani,Banani,Completed,Microbus,4.2,No,2,23.37,996.36,3.8,2,Cash,61,2024-02-20,CUST1629,Repeated
TRIP100803,Banani,Mohammadpur,Cancelled,Car,3.6,Yes,1,11.91,882.06,3.5,1,Cash,57,2024-01-17,CUST1315,New
TRIP100804,Mohammadpur,Gulshan,Completed,Bike,4.3,No,8,10.15,220.23,3.4,1,Cash,67,2024-05-13,CUST1089,Repeated
TRIP100805,Uttara,Mirpur,Completed,Microbus,5.0,Yes,13,10.97,888.44,4.1,2,Cash,34,2024-06-07,CUST1257,Repeated
TRIP100806,Motijheel,Mirpur,Completed,Microbus,3.8,No,16,10.36,658.9,3.6,2,Cash,6,2024-05-20,CUST1002,Repeated
TRIP100807,Farmgate,Banani,Cancelled,CNG,3.2,Yes,7,6.83,597.4,3.8,2,Mobile Payment,19,2024-04-17,CUST1642,Repeated
TRIP100808,Mirpur,Bashundhara,Completed,CNG,3.0,Yes,17,23.02,574.17,3.1,1,Card,57,2024-03-23,CUST1200,Repeated
TRIP100809,Banani,Mohammadpur,Completed,Car,4.0,Yes,2,18.08,386.35,3.9,2,Card,66,2024-03-23,CUST1565,Repeated
TRIP100810,Bashundhara,Motijheel,Cancelled,Bike,5.0,No,19,10.17,110.49,4.2,2,Cash,70,2024-02-21,CUST1566,New
TRIP100811,Bashundhara,Motijheel,Completed,Bike,3.2,No,2,21.16,428.8,3.8,1,Cash,42,2024-03-01,CUST1693,Repeated
TRIP100812,Banani,Motijheel,Completed,Bike,4.2,No,8,22.03,606.66,3.1,1,Mobile Payment,59,2024-04-10,CUST1455,Repeated
TRIP100813,Gulshan,Mohammadpur,Completed,Bike,4.1,Yes,2,20.07,102.48,4.8,2,Card,14,2024-04-27,CUST1349,Repeated
TRIP100814,Mirpur,Dhanmondi,Cancelled,Microbus,4.4,No,3,18.74,243.58,3.0,4,Cash,85,2024-04-11,CUST1468,Repeated
TRIP100815,Gulshan,Mohammadpur,Completed,Car,4.5,Yes,16,12.08,65.33,4.1,1,Card,86,2024-03-18,CUST1051,New
TRIP100816,Mohammadpur,Motijheel,Completed,Car,3.7,No,8,24.53,880.48,4.0,4,Cash,64,2024-03-08,CUST1582,Repeated
TRIP100817,Gulshan,Banani,Completed,Microbus,4.8,No,5,14.06,952.36,4.3,1,Mobile Payment,42,2024-03-17,CUST1019,Repeated
TRIP100818,Motijheel,Mirpur,Completed,Microbus,4.3,Yes,15,24.29,219.57,4.9,2,Card,79,2024-02-07,CUST1496,Repeated
TRIP100819,Banani,Mirpur,Completed,Car,5.0,No,10,16.11,244.3,4.7,1,Card,73,2024-03-21,CUST1272,Repeated
TRIP100820,Mohammadpur,Motijheel,Completed,CNG,4.6,Yes,15,18.46,615.84,3.4,1,Mobile Payment,35,2024-02-07,CUST1325,New
TRIP100821,Mohammadpur,Farmgate,Completed,CNG,3.5,No,10,18.08,850.89,4.6,1,Card,30,2024-01-16,CUST1654,Repeated
TRIP100822,Mirpur,Mohammadpur,Completed,Bike,3.4,No,17,7.2,61.67,3.9,2,Card,45,2024-01-10,CUST1358,Repeated
TRIP100823,Mirpur,Dhanmondi,Cancelled,Microbus,4.7,No,11,18.7,769.84,3.2,2,Mobile Payment,13,2024-06-09,CUST1639,New
TRIP100824,Farmgate,Uttara,Cancelled,Bike,4.1,No,7,17.3,979.46,4.0,1,Mobile Payment,68,2024-02-09,CUST1099,Repeated
TRIP100825,Mohammadpur,Uttara,Completed,Car,5.0,Yes,8,7.7,469.02,3.1,1,Mobile Payment,6,2024-05-09,CUST1245,Repeated
TRIP100826,Motijheel,Uttara,Completed,Microbus,3.9,No,5,13.92,859.11,4.5,2,Card,49,2024-02-03,CUST1679,Repeated
TRIP100827,Mirpur,Mirpur,Completed,CNG,4.7,No,3,11.94,144.43,3.1,2,Cash,16,2024-02-03,CUST1621,Repeated
TRIP100828,Uttara,Dhanmondi,No-show,Bike,3.8,Yes,12,17.55,106.66,4.9,1,Card,38,2024-06-12,CUST1347,Repeated
TRIP100829,Banani,Motijheel,Completed,Car,3.6,No,3,7.28,207.25,3.9,3,Cash,34,2024-01-03,CUST1183,Repeated
TRIP100830,Bashundhara,Farmgate,Completed,CNG,3.8,Yes,18,17.72,340.31,3.3,2,Cash,10,2024-01-15,CUST1320,New
TRIP100831,Gulshan,Farmgate,Completed,Car,4.9,No,17,12.83,395.3,4.4,1,Cash,66,2024-03-18,CUST1156,Repeated
TRIP100832,Mirpur,Banani,Completed,CNG,4.9,Yes,4,15.81,676.34,3.2,1,Cash,55,2024-05-07,CUST1170,Repeated
TRIP100833,Uttara,Gulshan,Completed,Car,4.2,No,16,19.55,491.69,4.7,1,Mobile Payment,80,2024-05-13,CUST1434,New
TRIP100834,Dhanmondi,Gulshan,Completed,Microbus,3.5,No,15,18.67,73.94,4.7,2,Mobile Payment,52,2024-04-26,CUST1446,Repeated
TRIP100835,Mohammadpur,Farmgate,No-show,Microbus,4.4,No,7,4.07,328.57,4.1,1,Cash,35,2024-06-23,CUST1317,New
TRIP100836,Banani,Farmgate,Completed,Microbus,4.3,No,3,20.34,848.84,4.4,1,Mobile Payment,19,2024-03-10,CUST1250,Repeated
TRIP100837,Gulshan,Gulshan,Completed,Microbus,4.7,Yes,15,5.26,489.5,4.9,2,Cash,24,2024-04-21,CUST1092,Repeated
TRIP100838,Uttara,Farmgate,No-show,Car,3.2,No,14,1.87,689.25,4.8,3,Cash,20,2024-03-23,CUST1175,New
TRIP100839,Bashundhara,Farmgate,Completed,Bike,3.3,No,1,21.75,459.84,4.3,3,Card,14,2024-04-04,CUST1228,New
TRIP100840,Mohammadpur,Banani,Completed,Microbus,4.7,No,5,5.51,798.93,4.4,1,Mobile Payment,89,2024-06-05,CUST1525,New
TRIP100841,Gulshan,Mohammadpur,Completed,Microbus,3.8,No,13,4.8,314.28,3.0,1,Card,46,2024-02-01,CUST1440,Repeated
TRIP100842,Mohammadpur,Mirpur,Completed,Bike,4.7,No,11,12.63,176.2,3.5,1,Card,58,2024-03-22,CUST1256,Repeated
TRIP100843,Dhanmondi,Mirpur,Completed,Bike,4.6,Yes,10,2.36,486.32,3.2,1,Mobile Payment,87,2024-01-25,CUST1411,Repeated
TRIP100844,Mirpur,Bashundhara,Completed,Bike,3.9,No,18,12.41,397.95,5.0,2,Cash,31,2024-01-08,CUST1588,Repeated
TRIP100845,Mohammadpur,Banani,Completed,Microbus,4.8,Yes,10,13.49,91.84,4.2,2,Cash,49,2024-06-05,CUST1569,New
TRIP100846,Mohammadpur,Mirpur,Completed,CNG,3.3,Yes,7,2.46,959.88,3.7,2,Mobile Payment,47,2024-02-02,CUST1157,Repeated
TRIP100847,Motijheel,Mirpur,Completed,Car,3.5,Yes,6,7.48,677.35,4.0,2,Cash,58,2024-03-14,CUST1342,Repeated
TRIP100848,Dhanmondi,Banani,Completed,CNG,4.3,No,11,16.51,940.68,4.7,1,Mobile Payment,12,2024-04-14,CUST1211,Repeated
TRIP100849,Uttara,Banani,Completed,Microbus,5.0,Yes,19,8.93,765.88,3.4,1,Mobile Payment,21,2024-05-23,CUST1536,Repeated
TRIP100850,Mirpur,Banani,Completed,Bike,3.8,No,2,9.26,613.12,4.6,1,Card,83,2024-04-12,CUST1027,Repeated
TRIP100851,Motijheel,Mirpur,Completed,Bike,5.0,Yes,5,2.82,488.04,4.7,1,Cash,87,2024-04-28,CUST1686,New
TRIP100852,Bashundhara,Banani,Completed,CNG,3.8,No,4,23.92,758.06,4.5,2,Cash,6,2024-03-01,CUST1247,New
TRIP100853,Mirpur,Farmgate,Completed,Microbus,3.2,No,1,3.58,563.09,3.9,1,Cash,35,2024-03-17,CUST1333,Repeated
TRIP100854,Farmgate,Motijheel,No-show,CNG,3.1,No,2,14.02,158.75,3.1,2,Mobile Payment,28,2024-04-12,CUST1221,New
TRIP100855,Gulshan,Bashundhara,Completed,Car,3.5,No,2,1.81,277.08,4.0,1,Cash,60,2024-02-19,CUST1674,Repeated
TRIP100856,Motijheel,Mohammadpur,Completed,Bike,3.1,No,13,20.49,112.76,3.0,1,Cash,85,2024-02-22,CUST1098,Repeated
TRIP100857,Motijheel,Bashundhara,Completed,Car,3.8,No,13,7.18,242.89,4.0,1,Cash,52,2024-04-28,CUST1619,Repeated
TRIP100858,Mohammadpur,Uttara,Completed,CNG,3.6,Yes,12,16.14,911.49,4.0,3,Cash,69,2024-03-27,CUST1275,Repeated
TRIP100859,Bashundhara,Uttara,Completed,Microbus,3.2,No,1,23.62,430.95,4.0,1,Cash,71,2024-03-09,CUST1598,Repeated
TRIP100860,Motijheel,Dhanmondi,Completed,Car,4.3,Yes,15,13.34,895.86,3.2,1,Mobile Payment,57,2024-05-06,CUST1237,Repeated
TRIP100861,Mirpur,Bashundhara,Completed,Car,3.8,Yes,1,18.85,154.09,4.8,1,Mobile Payment,5,2024-01-16,CUST1337,New
TRIP100862,Farmgate,Motijheel,Completed,Car,4.3,No,14,18.76,254.13,4.8,1,Cash,42,2024-04-25,CUST1318,New
TRIP100863,Gulshan,Mohammadpur,Completed,Microbus,3.2,No,15,19.99,60.53,3.5,3,Cash,71,2024-02-03,CUST1510,Repeated
TRIP100864,Bashundhara,Mirpur,Cancelled,Bike,3.5,No,12,13.29,390.72,3.5,2,Cash,67,2024-02-03,CUST1386,Repeated
TRIP100865,Dhanmondi,Gulshan,Completed,Microbus,4.7,No,1,9.16,312.25,3.7,2,Mobile Payment,41,2024-03-26,CUST1479,Repeated
TRIP100866,Bashundhara,Motijheel,Completed,CNG,3.0,No,13,3.02,383.53,3.6,3,Card,24,2024-01-24,CUST1675,Repeated
TRIP100867,Dhanmondi,Mirpur,Completed,Microbus,3.6,No,5,14.67,131.14,3.7,1,Mobile Payment,46,2024-02-23,CUST1272,Repeated
TRIP100868,Dhanmondi,Gulshan,No-show,Car,4.7,Yes,19,17.56,491.73,4.4,1,Card,18,2024-02-29,CUST1682,Repeated
TRIP100869,Mohammadpur,Farmgate,Completed,Bike,4.2,No,7,10.39,188.64,4.7,3,Mobile Payment,70,2024-05-30,CUST1122,Repeated
TRIP100870,Dhanmondi,Bashundhara,Completed,Microbus,3.0,Yes,17,11.85,707.22,3.4,1,Cash,37,2024-04-28,CUST1074,New
TRIP100871,Farmgate,Motijheel,Completed,CNG,3.8,Yes,19,2.03,928.09,3.9,1,Cash,24,2024-04-25,CUST1694,Repeated
TRIP100872,Mohammadpur,Gulshan,Completed,CNG,4.8,Yes,12,10.94,52.23,3.4,2,Mobile Payment,58,2024-02-01,CUST1210,Repeated
TRIP100873,Mohammadpur,Banani,Completed,Car,4.4,Yes,6,19.55,554.73,3.0,1,Mobile Payment,39,2024-05-24,CUST1421,Repeated
TRIP100874,Dhanmondi,Banani,Completed,Microbus,4.6,Yes,5,14.59,191.41,3.5,1,Card,70,2024-03-23,CUST1416,Repeated
TRIP100875,Gulshan,Uttara,Completed,Bike,4.7,No,15,1.91,790.08,3.2,1,Card,23,2024-03-06,CUST1573,Repeated
TRIP100876,Mirpur,Mohammadpur,Completed,Car,3.4,No,14,10.82,665.29,4.1,1,Mobile Payment,40,2024-06-20,CUST1585,Repeated
TRIP100877,Farmgate,Banani,Completed,Bike,3.7,Yes,16,9.47,811.03,4.9,1,Card,9,2024-04-27,CUST1137,New
TRIP100878,Uttara,Mirpur,Completed,Bike,4.4,No,10,18.47,858.41,3.1,1,Card,53,2024-06-04,CUST1365,New
TRIP100879,Uttara,Uttara,Completed,Bike,4.4,No,11,17.48,179.43,3.2,2,Cash,47,2024-02-09,CUST1453,Repeated
TRIP100880,Uttara,Gulshan,No-show,Bike,3.6,Yes,4,8.98,907.52,3.6,2,Mobile Payment,65,2024-05-06,CUST1200,Repeated
TRIP100881,Farmgate,Motijheel,Cancelled,Car,4.8,No,11,16.94,584.04,3.2,1,Cash,84,2024-05-18,CUST1502,Repeated
TRIP100882,Bashundhara,Farmgate,No-show,Microbus,3.1,No,7,19.34,142.37,3.0,1,Mobile Payment,77,2024-03-30,CUST1191,Repeated
TRIP100883,Mirpur,Motijheel,Cancelled,Car,3.5,No,13,10.92,68.12,3.3,2,Cash,48,2024-03-01,CUST1633,New
TRIP100884,Dhanmondi,Mirpur,Completed,CNG,4.0,No,14,6.74,667.19,4.2,1,Mobile Payment,75,2024-03-27,CUST1239,Repeated
TRIP100885,Mohammadpur,Dhanmondi,No-show,CNG,3.9,Yes,4,5.19,689.57,3.4,2,Cash,15,2024-01-09,CUST1459,Repeated
TRIP100886,Bashundhara,Banani,Completed,Car,4.4,Yes,18,22.75,501.09,3.9,1,Card,82,2024-05-05,CUST1380,Repeated
TRIP100887,Uttara,Mohammadpur,Completed,Car,4.8,No,18,20.77,116.83,3.5,1,Cash,9,2024-02-09,CUST1349,Repeated
TRIP100888,Dhanmondi,Bashundhara,Completed,CNG,3.7,No,15,10.74,861.86,3.7,2,Cash,12,2024-06-22,CUST1237,Repeated
TRIP100889,Gulshan,Bashundhara,Completed,Car,4.8,No,19,8.7,547.82,3.9,1,Mobile Payment,20,2024-03-23,CUST1412,Repeated
TRIP100890,Farmgate,Mohammadpur,Completed,Microbus,3.4,No,18,14.01,857.4,4.0,1,Cash,44,2024-03-13,CUST1243,New
TRIP100891,Banani,Farmgate,Completed,Car,5.0,No,3,19.46,349.21,3.1,1,Cash,56,2024-04-08,CUST1077,Repeated
TRIP100892,Banani,Mohammadpur,Cancelled,Car,3.0,Yes,10,14.33,196.08,3.1,3,Cash,17,2024-01-05,CUST1366,Repeated
TRIP100893,Gulshan,Mohammadpur,Completed,Car,4.7,No,10,2.46,952.11,3.5,2,Mobile Payment,6,2024-02-26,CUST1593,Repeated
TRIP100894,Uttara,Farmgate,Completed,Car,4.6,Yes,13,20.29,370.48,4.3,1,Mobile Payment,11,2024-05-19,CUST1392,Repeated
TRIP100895,Uttara,Mohammadpur,Completed,Car,4.6,Yes,13,2.83,222.92,5.0,1,Cash,59,2024-04-21,CUST1054,New
TRIP100896,Farmgate,Farmgate,Completed,Microbus,3.2,No,15,10.18,408.69,4.2,1,Cash,42,2024-01-11,CUST1580,Repeated
TRIP100897,Farmgate,Uttara,Completed,Bike,4.6,No,13,6.11,167.0,4.1,1,Cash,28,2024-01-23,CUST1489,Repeated
TRIP100898,Gulshan,Banani,Completed,CNG,4.4,Yes,15,2.21,126.03,3.8,1,Cash,16,2024-02-02,CUST1427,New
TRIP100899,Mohammadpur,Motijheel,Cancelled,Microbus,3.4,No,1,6.3,897.93,4.3,2,Cash,49,2024-02-18,CUST1104,Repeated
TRIP100900,Mirpur,Farmgate,No-show,Car,3.2,No,11,24.69,152.52,3.1,1,Card,33,2024-03-22,CUST1153,Repeated
TRIP100901,Mirpur,Motijheel,Cancelled,Microbus,3.4,No,3,17.29,619.59,4.3,1,Mobile Payment,33,2024-06-28,CUST1106,New
TRIP100902,Bashundhara,Gulshan,Completed,CNG,3.6,Yes,8,3.1,128.33,3.3,2,Mobile Payment,73,2024-04-21,CUST1140,Repeated
TRIP100903,Gulshan,Banani,Completed,CNG,4.2,No,5,5.41,256.89,4.3,2,Mobile Payment,80,2024-03-07,CUST1310,Repeated
TRIP100904,Banani,Mirpur,Completed,Microbus,3.4,Yes,6,14.73,251.9,4.5,2,Cash,61,2024-01-02,CUST1693,Repeated
TRIP100905,Dhanmondi,Bashundhara,Completed,Bike,4.1,No,2,7.88,979.11,4.8,2,Card,69,2024-01-28,CUST1660,Repeated
TRIP100906,Farmgate,Bashundhara,Cancelled,CNG,3.1,Yes,3,15.53,336.1,4.1,2,Cash,14,2024-03-19,CUST1682,Repeated
TRIP100907,Uttara,Uttara,No-show,Car,4.2,No,10,16.85,142.8,4.8,1,Card,84,2024-02-11,CUST1319,Repeated
TRIP100908,Gulshan,Banani,Completed,Car,3.9,Yes,12,3.24,247.19,4.5,3,Cash,55,2024-04-29,CUST1342,Repeated
TRIP100909,Gulshan,Gulshan,Completed,CNG,3.5,No,3,18.78,356.42,3.3,2,Cash,58,2024-03-15,CUST1611,Repeated
TRIP100910,Mirpur,Gulshan,Completed,Bike,3.2,No,7,8.61,413.95,4.2,1,Cash,69,2024-02-25,CUST1018,New
TRIP100911,Uttara,Uttara,Completed,CNG,5.0,No,12,3.11,164.97,4.2,2,Cash,76,2024-04-17,CUST1529,New
TRIP100912,Farmgate,Gulshan,Completed,Microbus,3.9,No,11,18.77,940.03,3.1,1,Card,81,2024-06-07,CUST1382,Repeated
TRIP100913,Uttara,Farmgate,Completed,Bike,4.8,No,15,17.87,660.97,3.5,3,Mobile Payment,42,2024-04-20,CUST1178,Repeated
TRIP100914,Banani,Mirpur,Completed,Bike,3.1,No,11,11.22,582.33,3.4,2,Cash,77,2024-01-28,CUST1634,New
TRIP100915,Bashundhara,Bashundhara,Cancelled,Microbus,3.7,No,19,18.59,477.06,4.9,2,Card,72,2024-06-24,CUST1300,New
TRIP100916,Uttara,Motijheel,Completed,Microbus,4.2,No,9,14.67,50.81,3.0,4,Card,81,2024-04-09,CUST1361,New
TRIP100917,Mirpur,Mirpur,Completed,Car,4.4,No,3,20.3,371.04,4.0,1,Card,7,2024-04-15,CUST1216,Repeated
TRIP100918,Dhanmondi,Gulshan,Completed,CNG,3.1,No,8,8.96,117.58,3.6,2,Cash,18,2024-02-02,CUST1502,Repeated
TRIP100919,Farmgate,Bashundhara,Completed,Car,3.4,Yes,19,5.84,857.17,4.6,2,Mobile Payment,46,2024-05-19,CUST1475,Repeated
TRIP100920,Motijheel,Uttara,Cancelled,Microbus,3.4,No,15,22.77,338.79,4.1,1,Mobile Payment,7,2024-06-29,CUST1546,Repeated
TRIP100921,Motijheel,Bashundhara,Cancelled,Bike,3.9,Yes,13,18.83,392.42,3.1,2,Cash,82,2024-06-21,CUST1354,Repeated
TRIP100922,Banani,Dhanmondi,Completed,Car,3.4,No,8,23.53,584.21,3.5,1,Cash,49,2024-02-29,CUST1149,Repeated
TRIP100923,Banani,Banani,Completed,CNG,4.6,Yes,16,13.32,626.91,3.4,1,Mobile Payment,65,2024-06-09,CUST1565,Repeated
TRIP100924,Uttara,Dhanmondi,Cancelled,Microbus,4.8,Yes,4,20.01,899.12,4.1,1,Card,89,2024-03-20,CUST1664,Repeated
TRIP100925,Bashundhara,Farmgate,Completed,Car,3.9,No,16,6.16,209.66,4.2,1,Cash,52,2024-06-13,CUST1671,Repeated
TRIP100926,Mirpur,Mirpur,Completed,Microbus,3.9,No,1,7.92,482.6,3.4,1,Mobile Payment,76,2024-01-22,CUST1528,New
